symbol,name,earliest_trade_date,earliest_mention_date,user1,user1_url1,user1_date1
CC,CyberCoin,2015-04-03,2013-04-18,blastbob,https://bitcointalk.org/index.php?topic=179920.0,2013-04-18
CB,CryptoByte,2015-10-24,2014-08-18,Vertaisvaluutta,https://bitcointalk.org/index.php?topic=744825.0,2014-08-18
XMG,Magi,2014-09-23,2014-08-12,joelao95,https://bitcointalk.org/index.php?topic=735170.0,2014-08-12
HEX,Heisenberg,2014-03-15,2014-02-22,Heisenbergprime,https://bitcointalk.org/index.php?topic=481417.0,2014-02-22
CF,Californium,2015-04-21,2015-03-30,niitassin,https://bitcointalk.org/index.php?topic=1007479.0,2015-03-30
COMM,CommunityCoin,2014-04-15,2013-08-24,CaptChadd,https://bitcointalk.org/index.php?topic=280451.0,2013-08-24
CS,CryptoSpots,2015-08-04,2014-06-16,HYPERfuture,https://bitcointalk.org/index.php?topic=654249.0,2014-06-16
IEC,IvugeoCoin,2015-04-29,2014-07-25,CorruptoFoundation,https://bitcointalk.org/index.php?topic=710215.0,2014-07-25
XMR,Monero,2014-05-20,2014-04-23,monero,https://bitcointalk.org/index.php?topic=582080.0,2014-04-23
DRS,Denarius,2014-06-15,2014-05-01,Nthused,https://bitcointalk.org/index.php?topic=591323.0,2014-05-01
PLS,PLAY,2015-10-12,2013-09-24,MicroGuy,https://bitcointalk.org/index.php?topic=300561.0,2013-09-24
UFO,UFO Coin,2014-02-27,2014-01-05,UFO Coin,https://bitcointalk.org/index.php?topic=399937.0,2014-01-05
CDN,Canada eCoin,2014-05-11,2014-03-25,5RedneX,https://bitcointalk.org/index.php?topic=530165.0,2014-03-25
BILS,BilShares,2014-08-25,2014-08-08,starteam,https://bitcointalk.org/index.php?topic=729068.0,2014-08-08
NMC,Namecoin,2013-04-28,2012-05-24,khal,https://bitcointalk.org/index.php?topic=83403.0,2012-05-24
LOG,Woodcoin,2015-03-22,2014-10-22,funkenstein,https://bitcointalk.org/index.php?topic=831003.0,2014-10-22
MNTA,Moneta,2014-08-30,2014-06-15,cryptomidnight,https://bitcointalk.org/index.php?topic=653141.0,2014-06-15
DIG,Digit,2014-06-28,2014-05-29,yamashita,https://bitcointalk.org/index.php?topic=630310.0,2014-05-29
HYP,HyperStake,2014-08-09,2014-11-25,grue,https://bitcointalk.org/index.php?topic=872099.0,2014-11-25
LOT,LottoCoin,2013-12-27,2013-05-21,Bitcoin.Greece,https://bitcointalk.org/index.php?topic=212476.0,2013-05-21
ARCH,ARCHcoin,2014-10-06,2014-07-15,The Architects,https://bitcointalk.org/index.php?topic=695857.0,2014-07-15
AXIOM,Axiom,2015-07-29,2015-09-20,bitcoinrpc.cpp,https://bitcointalk.org/index.php?topic=1185036.0,2015-09-20
AIB,AIB,2015-04-30,2015-04-11,aib,https://bitcointalk.org/index.php?topic=1020912.0,2015-04-11
PPC,Peercoin,2013-04-28,2012-08-10,Sunny King,https://bitcointalk.org/index.php?topic=99735.0,2012-08-10
XXX,XxXcoin,2014-07-03,2013-09-24,fendlestick,https://bitcointalk.org/index.php?topic=300570.0,2013-09-24
SOL,Solcoin,2014-09-07,2014-01-07,Solcoin Project,https://bitcointalk.org/index.php?topic=402170.0,2014-01-07
QCN,QuazarCoin,2014-05-26,2014-05-08,OracionSeis,https://bitcointalk.org/index.php?topic=600658.0,2014-05-08
DIBS,Dibbits,2015-06-24,2014-12-17,vdibs,https://bitcointalk.org/index.php?topic=896822.0,2014-12-17
NSR,NuShares,2014-10-25,2015-02-14,drakoin,https://bitcointalk.org/index.php?topic=955575.0,2015-02-14
G3N,Genstake,2015-06-10,2015-06-03,ThinkingOutLoud,https://bitcointalk.org/index.php?topic=1079186.0,2015-06-03
UTC,UltraCoin,2014-02-09,2013-08-24,Neo8,https://bitcointalk.org/index.php?topic=280479.0,2013-08-24
GOOD,GoodCoin,2014-06-08,2013-05-05,cryptocancer,https://bitcointalk.org/index.php?topic=195801.0,2013-05-05
MTR,MasterTraderCoin,2015-03-02,2015-02-14,mprep,https://bitcointalk.org/index.php?topic=955934.0,2015-02-14
XVI,Vibranium,2015-07-02,2015-06-08,Viecoin,https://bitcointalk.org/index.php?topic=1084038.0,2015-06-08
IRL,IrishCoin,2015-07-07,2014-04-26,irishcoin,https://bitcointalk.org/index.php?topic=585654.0,2014-04-26
HTML5,HTMLCOIN,2014-09-19,2014-11-06,Nanite,https://bitcointalk.org/index.php?topic=849856.0,2014-11-06
CNMT,Coinomat,2014-09-04,2014-08-10,coinomat.com,https://bitcointalk.org/index.php?topic=732392.0,2014-08-10
PINK,PinkCoin,2014-05-11,2014-05-01,bigman,https://bitcointalk.org/index.php?topic=591666.0,2014-05-01
MAPC,MapCoin,2015-09-08,2015-07-23,mapcoindev,https://bitcointalk.org/index.php?topic=1132496.0,2015-07-23
SDP,SydPak,2015-08-23,2015-08-09,SydPakCoin Dev,https://bitcointalk.org/index.php?topic=1148686.0,2015-08-09
NXTTY,Nxttycoin,2014-08-12,2014-12-21,Nxtblg,https://bitcointalk.org/index.php?topic=901602.0,2014-12-21
CV2,Colossuscoin V2,2015-03-20,2015-01-30,colossuscoin,https://bitcointalk.org/index.php?topic=941433.0,2015-01-30
ARB,ARbit,2015-05-21,2015-05-08,ARbit,https://bitcointalk.org/index.php?topic=1054576.0,2015-05-08
PURE,PurePOS,2015-08-23,2012-07-27,Simran,https://bitcointalk.org/index.php?topic=95935.0,2012-07-27
ARG,Argentum,2013-07-04,2013-06-05,vinne81,https://bitcointalk.org/index.php?topic=226280.0,2013-06-05
ARI,Aricoin,2014-02-20,2014-02-07,olympicsdude,https://bitcointalk.org/index.php?topic=453085.0,2014-02-07
TRUST,TrustPlus,2014-07-10,2013-12-25,nod,https://bitcointalk.org/index.php?topic=385177.0,2013-12-25
NYAN,Nyancoin,2014-02-09,2013-12-21,myhoho,https://bitcointalk.org/index.php?topic=380223.0,2013-12-21
WDC,WorldCoin,2013-05-21,2013-05-09,feeleep,https://bitcointalk.org/index.php?topic=199801.0,2013-05-09
TIX,Tickets,2013-11-03,2013-09-19,bob131313,https://bitcointalk.org/index.php?topic=297600.0,2013-09-19
PARA,ParanoiaCoin,2015-09-25,2014-04-25,Blackjak,https://bitcointalk.org/index.php?topic=584773.0,2014-04-25
CANN,CannabisCoin,2014-08-02,2014-02-25,hypes,https://bitcointalk.org/index.php?topic=486509.0,2014-02-25
XJO,Joulecoin,2013-12-06,2013-09-22,JohnJoule,https://bitcointalk.org/index.php?topic=299308.0,2013-09-22
BOT,Botcoin,2015-09-08,2013-05-10,Nadia,https://bitcointalk.org/index.php?topic=200880.0,2013-05-10
SOON,SoonCoin,2015-01-27,2012-08-10,Sunny King,https://bitcointalk.org/index.php?topic=99735.0,2012-08-10
DARK,DarkCoin,2014-12-06,2013-12-25,wonko86,https://bitcointalk.org/index.php?topic=384582.0,2013-12-25
CCN,Cannacoin,2014-04-25,2013-08-10,hendo420,https://bitcointalk.org/index.php?topic=271476.0,2013-08-10
NAV,Navajo,2014-06-12,2014-05-26,soopy452000,https://bitcointalk.org/index.php?topic=625693.0,2014-05-26
BOB,Dobbscoin,2014-08-27,2014-01-10,deeppurple72,https://bitcointalk.org/index.php?topic=408969.0,2014-01-10
BOD,Bloodcoin,2015-06-18,2015-06-16,SalimNagamato,https://bitcointalk.org/index.php?topic=1091421.0,2015-06-16
SHLD,ShieldCoin,2014-07-12,2014-07-08,shieldcoindevs,https://bitcointalk.org/index.php?topic=681570.0,2014-07-08
SXC,Sexcoin,2013-12-08,2013-05-28,chinsu,https://bitcointalk.org/index.php?topic=218158.0,2013-05-28
MYR,Myriadcoin,2014-03-08,2014-02-23,8bitcoder,https://bitcointalk.org/index.php?topic=483515.0,2014-02-23
CENT,Pennies,2014-08-25,2013-08-07,gr33k,https://bitcointalk.org/index.php?topic=269851.0,2013-08-07
LYB,Lyrabar,2015-11-16,2015-01-28,Lyrabar,https://bitcointalk.org/index.php?topic=939208.0,2015-01-28
LYC,Lycancoin,2014-04-11,2014-02-08,vampirecoin,https://bitcointalk.org/index.php?topic=455770.0,2014-02-08
SJCX,Storjcoin X,2014-08-20,2014-07-20,Storj,https://bitcointalk.org/index.php?topic=702602.0,2014-07-20
NXT,Nxt,2013-12-04,2013-09-28,BCNext,https://bitcointalk.org/index.php?topic=303898.0,2013-09-28
BQC,BBQCoin,2013-05-08,2013-04-14,CaptChadd,https://bitcointalk.org/index.php?topic=176651.0,2013-04-14
BOLI,Bolivarcoin,2015-09-08,2015-08-15,bolivarcoin,https://bitcointalk.org/index.php?topic=1153330.0,2015-08-15
XAU,Xaurum,2015-04-21,2015-02-27,Aurum Project,https://bitcointalk.org/index.php?topic=970586.0,2015-02-27
NXE,NXE,2015-03-22,2015-03-05,NXE,https://bitcointalk.org/index.php?topic=977489.0,2015-03-05
P7C,P7Coin,2015-04-17,2015-06-06,grue,https://bitcointalk.org/index.php?topic=1083019.0,2015-06-06
HAL,Halcyon,2014-08-19,2014-08-16,halcyondev,https://bitcointalk.org/index.php?topic=741728.0,2014-08-16
OK,OKCash,2014-12-13,2014-01-11,jackofall1232,https://bitcointalk.org/index.php?topic=409482.0,2014-01-11
CRAIG,CraigsCoin,2014-09-30,2013-07-21,truelitecoin,https://bitcointalk.org/index.php?topic=259998.0,2013-07-21
HNC,Helleniccoin,2015-07-21,2015-02-08,helleniccoin,https://bitcointalk.org/index.php?topic=950020.0,2015-02-08
OC,OrangeCoin,2014-05-12,2014-04-23,Orangecoin,https://bitcointalk.org/index.php?topic=581894.0,2014-04-23
GSY,GenesysCoin,2015-09-15,2015-07-16,GSYTeam,https://bitcointalk.org/index.php?topic=1125249.0,2015-07-16
BVC,BeaverCoin,2014-10-04,2014-08-29,Sumpfbiene,https://bitcointalk.org/index.php?topic=761269.0,2014-08-29
MAID,MaidSafeCoin,2014-04-27,2014-04-19,Chang Hum,https://bitcointalk.org/index.php?topic=577149.0,2014-04-19
NTRN,Neutron,2015-04-21,2014-01-05,Neutronic,https://bitcointalk.org/index.php?topic=399812.0,2014-01-05
QDOS,Quedos,2015-11-18,2015-11-19,grue,https://bitcointalk.org/index.php?topic=1254606.0,2015-11-19
JUDGE,Judgecoin,2014-07-07,2014-05-18,judgecrypto,https://bitcointalk.org/index.php?topic=615302.0,2014-05-18
FST,Fastcoin,2013-07-04,2013-05-29,fast-coin,https://bitcointalk.org/index.php?topic=218852.0,2013-05-29
BTCRY,BitCrystal,2015-03-22,2015-02-24,bitcrystal,https://bitcointalk.org/index.php?topic=966861.0,2015-02-24
ICASH,iCash,2015-03-27,2015-03-19,cryptodev35,https://bitcointalk.org/index.php?topic=996567.0,2015-03-19
FLY,Flycoin,2015-09-14,2014-01-07,ChrisJ,https://bitcointalk.org/index.php?topic=404014.0,2014-01-07
XST,Stealthcoin,2014-07-10,2014-05-25,stealthdev,https://bitcointalk.org/index.php?topic=624726.0,2014-05-25
SMBR,Sembro Token,2014-10-20,2014-10-11,Sembro Development,https://bitcointalk.org/index.php?topic=819427.0,2014-10-11
FLT,FlutterCoin,2014-03-20,2014-03-04,coolisbad,https://bitcointalk.org/index.php?topic=499126.0,2014-03-04
DEM,Deutsche eMark,2013-12-14,2015-04-09,mitzie,https://bitcointalk.org/index.php?topic=1018790.0,2015-04-09
FLO,FlorinCoin,2013-11-27,2013-06-17,skyangel,https://bitcointalk.org/index.php?topic=236742.0,2013-06-17
LKY,Luckycoin,2013-06-14,2013-05-18,blastbob,https://bitcointalk.org/index.php?topic=209328.0,2013-05-18
VIOR,Viorcoin,2014-11-23,2014-10-25,Viorcoin,https://bitcointalk.org/index.php?topic=834910.0,2014-10-25
BLOCK,Blocknet,2014-11-01,2013-03-13,serraz,https://bitcointalk.org/index.php?topic=152836.0,2013-03-13
TRON,Positron,2015-04-14,2015-04-11,positrondev,https://bitcointalk.org/index.php?topic=1021029.0,2015-04-11
AMC,AmericanCoin,2013-06-09,2013-05-24,mill0601,https://bitcointalk.org/index.php?topic=215290.0,2013-05-24
PTC,Pesetacoin,2014-02-22,2014-01-15,CryptoMP,https://bitcointalk.org/index.php?topic=417363.0,2014-01-15
ROX,ROXcoin,2014-07-01,2014-06-28,Roxcoin,https://bitcointalk.org/index.php?topic=668876.0,2014-06-28
DOT,Dotcoin,2015-02-15,2014-03-31,KimDotCoin,https://bitcointalk.org/index.php?topic=550851.0,2014-03-31
OSC,OpenSourcecoin,2014-03-15,2013-08-28,x3maniac,https://bitcointalk.org/index.php?topic=283055.0,2013-08-28
MNC,Mincoin,2013-05-02,2013-04-12,vipah,https://bitcointalk.org/index.php?topic=174316.0,2013-04-12
PTS,BitShares PTS,2013-11-21,2013-12-24,mckmuze,https://bitcointalk.org/index.php?topic=382859.0,2013-12-24
MNE,Munne,2014-10-25,2014-09-25,Mchrono,https://bitcointalk.org/index.php?topic=796222.0,2014-09-25
TRI,Triangles,2014-07-21,2014-07-16,3angle,https://bitcointalk.org/index.php?topic=697634.0,2014-07-16
TRK,Truckcoin,2014-07-16,2013-12-28,hostmaster,https://bitcointalk.org/index.php?topic=388969.0,2013-12-28
RBT,Rimbit,2014-10-26,2015-07-01,rimbit,https://bitcointalk.org/index.php?topic=1105448.0,2015-07-01
TRL,Trollcoin,2014-09-30,2014-02-04,altcoins25,https://bitcointalk.org/index.php?topic=449198.0,2014-02-04
AM,AeroMe,2014-07-07,2013-05-03,Tesla71,https://bitcointalk.org/index.php?topic=194178.0,2013-05-03
TRC,Terracoin,2013-04-28,2012-11-11,crazy_rabbit,https://bitcointalk.org/index.php?topic=123724.0,2012-11-11
RBR,RibbitRewards,2015-01-23,2014-10-31,ribbitrewards,https://bitcointalk.org/index.php?topic=842433.0,2014-10-31
VCN,Vcoin,2015-06-10,2013-12-29,v_coin,https://bitcointalk.org/index.php?topic=389691.0,2013-12-29
USDe,USDe,2014-02-06,2014-01-11,USD-e,https://bitcointalk.org/index.php?topic=410254.0,2014-01-11
VOOT,VootCoin,2014-06-12,2014-05-29,vootcoin_dev,https://bitcointalk.org/index.php?topic=630628.0,2014-05-29
MYST,MysteryCoin,2015-02-06,2015-01-29,solacedev,https://bitcointalk.org/index.php?topic=939935.0,2015-01-29
ENRG,Energycoin,2014-05-15,2014-04-24,energycoin.cc,https://bitcointalk.org/index.php?topic=582573.0,2014-04-24
NOXT,NobleNXT,2014-12-06,2014-10-31,Rofo,https://bitcointalk.org/index.php?topic=841741.0,2014-10-31
PLANET,PlanetCoin,2015-03-22,2015-02-28,planetcoin,https://bitcointalk.org/index.php?topic=971610.0,2015-02-28
HZ,Horizon,2014-07-14,2014-03-31,NeXTHorizon,https://bitcointalk.org/index.php?topic=551666.0,2014-03-31
SHND,StrongHands,2015-10-30,2015-09-28,JacksonBriggs,https://bitcointalk.org/index.php?topic=1195510.0,2015-09-28
NEC,Neocoin,2014-03-26,2013-07-25,Neo8,https://bitcointalk.org/index.php?topic=262114.0,2013-07-25
XNC,XenCoin,2013-07-24,2013-05-22,XenCoin,https://bitcointalk.org/index.php?topic=213135.0,2013-05-22
ACP,AnarchistsPrime,2015-07-13,2014-05-28,axismundi,https://bitcointalk.org/index.php?topic=628536.0,2014-05-28
NET,NetCoin,2013-12-16,2012-07-10,kingkatari,https://bitcointalk.org/index.php?topic=92603.0,2012-07-10
NEU,NeuCoin,2015-09-25,2014-01-05,Neutronic,https://bitcointalk.org/index.php?topic=399812.0,2014-01-05
FLDC,FoldingCoin,2014-09-16,2014-09-13,FoldingCoin,https://bitcointalk.org/index.php?topic=781352.0,2014-09-13
TEK,TEKcoin,2014-05-20,2013-08-28,x3maniac,https://bitcointalk.org/index.php?topic=283055.0,2013-08-28
PMP,PreminePlus,2014-10-20,2014-06-25,TheMightyX,https://bitcointalk.org/index.php?topic=665048.0,2014-06-25
CGA,Cryptographic Anomaly,2014-02-21,2014-02-01,s4w3d0ff,https://bitcointalk.org/index.php?topic=443094.0,2014-02-01
GEMZ,GetGems,2015-01-12,2014-08-26,peled1986,https://bitcointalk.org/index.php?topic=758004.0,2014-08-26
GRAV,Graviton,2015-05-03,2015-05-02,gravitondev,https://bitcointalk.org/index.php?topic=1045089.0,2015-05-02
FSC2,FriendshipCoin 2,2015-01-25,2013-05-30,RichG,https://bitcointalk.org/index.php?topic=220349.0,2013-05-30
NBL,Nibble,2013-06-14,2013-05-18,hyoshi,https://bitcointalk.org/index.php?topic=209035.0,2013-05-18
TES,TeslaCoin,2014-02-06,2014-01-17,Vlad2Vlad,https://bitcointalk.org/index.php?topic=420605.0,2014-01-17
CORE,CORE,2015-06-18,2013-05-29,kimoto,https://bitcointalk.org/index.php?topic=218851.0,2013-05-29
CORG,CorgiCoin,2014-02-21,2014-02-02,corgicoin,https://bitcointalk.org/index.php?topic=444700.0,2014-02-02
GMC,GameCredits,2014-09-01,2013-05-12,aa,https://bitcointalk.org/index.php?topic=202993.0,2013-05-12
ELC,Elacoin,2013-06-09,2013-05-13,Milkshake,https://bitcointalk.org/index.php?topic=203647.0,2013-05-13
RBBT,RabbitCoin,2014-08-30,2014-02-15,rabbitcointeam,https://bitcointalk.org/index.php?topic=466621.0,2014-02-15
J,Joincoin,2014-08-25,2014-06-25,M.JCoindev,https://bitcointalk.org/index.php?topic=665964.0,2014-06-25
SJW,SJWCoin,2015-08-07,2015-06-20,sjwcoin,https://bitcointalk.org/index.php?topic=1094489.0,2015-06-20
GME,GameCoin,2013-08-25,2013-05-12,gamecoin,https://bitcointalk.org/index.php?topic=202764.0,2013-05-12
CLOAK,CloakCoin,2014-06-06,2014-06-03,TheDagger,https://bitcointalk.org/index.php?topic=637704.0,2014-06-03
RDD,ReddCoin,2014-02-09,2014-01-20,ReddCoin,https://bitcointalk.org/index.php?topic=423597.0,2014-01-20
ADD,AdderalCoin,2015-02-28,2013-06-20,sacramento,https://bitcointalk.org/index.php?topic=239251.0,2013-06-20
ADC,AudioCoin,2015-06-05,2014-03-16,TheFlyingDutchman,https://bitcointalk.org/index.php?topic=518662.0,2014-03-16
DIEM,CarpeDiemCoin,2014-04-27,2014-03-13,Carpe Diem Coin,https://bitcointalk.org/index.php?topic=513599.0,2014-03-13
ADN,Aiden,2014-04-15,2014-04-05,defaced,https://bitcointalk.org/index.php?topic=558414.0,2014-04-05
ELP,ElephantCoin,2014-08-26,2013-07-30,hotcoldcoin,https://bitcointalk.org/index.php?topic=264740.0,2013-07-30
MINT,Mintcoin,2014-02-19,2013-10-21,MasterRuthless,https://bitcointalk.org/index.php?topic=315290.0,2013-10-21
AEON,Aeon,2015-08-04,2014-06-06,aeon,https://bitcointalk.org/index.php?topic=641696.0,2014-06-06
ELT,Electron,2014-06-12,2014-05-25,electron-coin,https://bitcointalk.org/index.php?topic=624595.0,2014-05-25
MED,MediterraneanCoin,2014-10-22,2014-01-03,smallplatf,https://bitcointalk.org/index.php?topic=397831.0,2014-01-03
OZC,Ozziecoin,2015-07-23,2014-04-21,Ozziecoin,https://bitcointalk.org/index.php?topic=578881.0,2014-04-21
MEC,Megacoin,2013-07-07,2013-05-29,kimoto,https://bitcointalk.org/index.php?topic=218851.0,2013-05-29
HIRO,Hirocoin,2014-03-26,2014-03-15,HiroS,https://bitcointalk.org/index.php?topic=516349.0,2014-03-15
XEM,NEM,2015-03-31,2014-01-19,utopianfuture,https://bitcointalk.org/index.php?topic=422129.0,2014-01-19
NAUT,NautilusCoin,2014-05-15,2014-05-01,BK_PHI,https://bitcointalk.org/index.php?topic=591114.0,2014-05-01
SMLY,SmileyCoin,2015-01-27,2013-12-31,tk808,https://bitcointalk.org/index.php?topic=392608.0,2013-12-31
CIRC,CryptoCircuits,2015-06-18,2014-03-06,zakorus,https://bitcointalk.org/index.php?topic=504573.0,2014-03-06
GDC,GrandCoin,2013-12-16,2013-07-30,hotcoldcoin,https://bitcointalk.org/index.php?topic=264740.0,2013-07-30
STHR,Stakerush,2015-09-14,2015-08-25,stakerush,https://bitcointalk.org/index.php?topic=1161629.0,2015-08-25
BRC,Biebercoin,2015-07-21,2013-12-31,txiki73,https://bitcointalk.org/index.php?topic=392668.0,2013-12-31
QSLV,Quicksilver,2014-11-13,2014-10-21,QuickSilverNFC,https://bitcointalk.org/index.php?topic=830480.0,2014-10-21
VIRAL,Viral,2015-05-08,2014-03-06,maco,https://bitcointalk.org/index.php?topic=504453.0,2014-03-06
XWT,World Trade Funds,2014-10-26,2014-10-20,wtfdev,https://bitcointalk.org/index.php?topic=828967.0,2014-10-20
SWING,Swing,2015-09-28,2013-05-19,zerodrama,https://bitcointalk.org/index.php?topic=209601.0,2013-05-19
IFC,Infinitecoin,2013-07-10,2013-06-05,fisheater,https://bitcointalk.org/index.php?topic=225891.0,2013-06-05
MSC,Mastercoin,2013-12-24,2013-06-24,MstCoin,https://bitcointalk.org/index.php?topic=242406.0,2013-06-24
XWC,WhiteCoin,2014-04-18,2014-04-13,yinyangteam,https://bitcointalk.org/index.php?topic=568517.0,2014-04-13
KARM,Karmacoin,2014-02-08,2014-02-03,Karmagood,https://bitcointalk.org/index.php?topic=447657.0,2014-02-03
TX,TransferCoin,2015-08-20,2013-06-17,skyangel,https://bitcointalk.org/index.php?topic=236742.0,2013-06-17
EAC,EarthCoin,2013-12-28,2013-12-20,earthcoin,https://bitcointalk.org/index.php?topic=379236.0,2013-12-20
42,42 Coin,2014-01-13,2014-01-01,hendo420,https://bitcointalk.org/index.php?topic=394212.0,2014-01-01
PXI,Prime-XI,2014-10-04,2014-07-20,Percise,https://bitcointalk.org/index.php?topic=701871.0,2014-07-20
PXL,Phalanx,2015-04-07,2014-01-16,Tripmode,https://bitcointalk.org/index.php?topic=418088.0,2014-01-16
PXC,Phoenixcoin,2013-07-04,2013-05-21,niteryder,https://bitcointalk.org/index.php?topic=212153.0,2013-05-21
AC,AsiaCoin,2014-04-20,2013-06-02,jubalix,https://bitcointalk.org/index.php?topic=223104.0,2013-06-02
ICN,iCoin,2014-02-17,2013-12-23,speedminer,https://bitcointalk.org/index.php?topic=382394.0,2013-12-23
SPACE,SpaceCoin,2015-09-09,2014-01-05,UFO Coin,https://bitcointalk.org/index.php?topic=399937.0,2014-01-05
ICB,IcebergCoin,2014-07-16,2014-07-01,Icebergcoin,https://bitcointalk.org/index.php?topic=673524.0,2014-07-01
METAL,MetalCoin,2015-01-27,2013-11-25,Forex-Metal Support,https://bitcointalk.org/index.php?topic=345987.0,2013-11-25
START,Startcoin,2014-06-15,2012-05-14,frisco2,https://bitcointalk.org/index.php?topic=81760.0,2012-05-14
U,UCoin,2014-11-16,2013-07-12,GoldBit89,https://bitcointalk.org/index.php?topic=255220.0,2013-07-12
CNC,CHNCoin,2013-05-08,2013-05-01,CHNCoin,https://bitcointalk.org/index.php?topic=192243.0,2013-05-01
AMBER,AmberCoin,2015-02-06,2014-08-17,amber_gold,https://bitcointalk.org/index.php?topic=742928.0,2014-08-17
CNL,ConcealCoin,2014-07-21,2014-07-18,ConcealCoin,https://bitcointalk.org/index.php?topic=700289.0,2014-07-18
CRYPT,CryptCoin,2014-05-26,2014-05-20,ccryptcoin,https://bitcointalk.org/index.php?topic=618377.0,2014-05-20
NKA,IncaKoin,2015-01-27,2013-10-07,Tsunamirain,https://bitcointalk.org/index.php?topic=306970.0,2013-10-07
ZCC,ZcCoin,2014-08-05,2013-08-05,zccoin,https://bitcointalk.org/index.php?topic=268575.0,2013-08-05
NOTE,DNotes,2014-03-08,2014-02-16,DNotes,https://bitcointalk.org/index.php?topic=470155.0,2014-02-16
KGC,Krugercoin,2013-07-07,2013-06-29,ethought,https://bitcointalk.org/index.php?topic=246517.0,2013-06-29
CHILD,X-Children,2014-09-20,2013-05-04,Yurizhai,https://bitcointalk.org/index.php?topic=194655.0,2013-05-04
SUPER,SuperCoin,2014-05-26,2012-04-13,davout,https://bitcointalk.org/index.php?topic=76543.0,2012-04-13
EZC,EZCoin,2013-07-04,2013-05-29,ezcoin,https://bitcointalk.org/index.php?topic=219308.0,2013-05-29
