coin,earliest_trade_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_weighted,user1_pagerank_weighted
BUN,2014-09-11,2014-04-30,shibebunny,1,105,11,85,35,34,1,0.02184874,0.001639262,0.001641281,0.0001483419,2.57242e-05,0.0001483593,2.572434e-05,88609.53,3,1.493659e-05,4.68074e-05
XDQ,2014-05-26,2014-05-20,coinweaver,1,76,4,95,118,117,1,0.01506591,0.001600144,0.001601924,0.0001341735,2.405314e-05,0.000134185,2.405328e-05,97328.28,3,4.956888e-05,0.0001597681
XDP,2014-08-28,2014-07-24,dogeparty,1,1,1,1,8,8,0,0.03571429,0.001442055,0.00144372,0.0001125259,1.637787e-05,0.0001125374,1.637787e-05,0.0,4,1.285014e-06,5.231344e-06
TTC,2014-11-08,2014-01-30,vertoe,1,210,12,2,5,1,4,0.0,0.003044616,0.003054321,0.0003051752,3.927932e-05,0.0003052443,3.927974e-05,6.5,5,1.475315e-06,6.112676e-06
MNC,2013-05-03,2013-04-13,vipah,1,6,2,1,5,5,0,0.3,0.02020981,0.02084603,0.001203863,0.0001156203,0.001205443,0.0001156203,0.0,4,3.321698e-05,9.12782e-05
PTS,2013-11-21,2014-12-04,pmconrad,1,45,0,466,75,2,73,0.05873874,0.001225558,0.001227269,9.779716e-05,1.907942e-05,9.780774e-05,1.90795e-05,250833.0,5,8.445767e-07,3.513144e-06
MNE,2014-10-25,2014-09-26,Mchrono,1,98,2,1,20,20,0,0.02631579,0.001303273,0.00130448,0.0001043244,1.517658e-05,0.0001043311,1.517658e-05,0.0,4,2.822825e-06,1.046074e-05
NMC,2013-04-28,2012-07-11,khal,1,200,14,504,93,72,21,0.1161049,0.03280173,0.03407058,0.001570877,0.0003229252,0.001573677,0.0003229728,27983.58,2,0.0006504001,0.0009893964
TRI,2014-07-21,2014-07-17,3angle,1,12,1,1,11,10,1,0.09090909,0.001461075,0.001462659,0.0001144443,1.654698e-05,0.0001144509,1.654698e-05,5.0,4,1.749004e-06,6.372564e-06
FIBRE,2014-08-30,2014-08-14,killakem,1,179,3,44,19,13,6,0.1111111,0.001407748,0.001410524,0.0001116137,2.095659e-05,0.0001116285,2.095666e-05,19333.89,4,5.56635e-06,1.89518e-05
TRK,2014-07-16,2014-06-04,truckcoin,1,67,2,1,19,19,0,0.01754386,0.001566745,0.001568807,0.0001292728,1.770444e-05,0.0001292871,1.770444e-05,0.0,4,3.997275e-06,1.483544e-05
FLAP,2014-02-22,2014-02-11,aszu,1,42,1,1,9,8,1,0.0,0.002485503,0.002490856,0.0002661113,2.606407e-05,0.0002661499,2.606407e-05,2238.585,4,1.803996e-06,7.280455e-06
FST,2013-07-04,2013-05-30,fast-coin,1,49,3,1,96,96,0,0.07982456,0.01284181,0.01300089,0.0009108246,7.916403e-05,0.0009114308,7.916403e-05,0.0,3,0.0002278941,0.000708407
FOOD,2014-07-17,2014-07-03,TheWhale,1,164,7,143,128,122,6,0.05299338,0.001479622,0.001482092,0.0001181071,2.215057e-05,0.0001181203,2.215067e-05,28717.93,3,4.631991e-05,9.528904e-05
TRC,2013-04-28,2013-01-22,weenfan,1,5,1,7,1,0,1,0.0,0.025494,0.02618498,0.000155521,0.0002663152,0.000155521,0.0002663407,0.0,inf,7.978851e-06,3.163036e-05
SOLE,2014-08-21,2014-08-09,solecoin,1,50,1,1,15,15,0,0.02857143,0.001409973,0.00141161,0.000112098,1.603335e-05,0.0001121045,1.603335e-05,0.0,4,4.634485e-06,1.801691e-05
DOGED,2014-10-25,2014-10-10,Dogedarkdev,1,46,2,1,21,21,0,0.07619048,0.001283236,0.001284335,0.0001028429,1.500623e-05,0.0001028503,1.500623e-05,0.0,4,1.81641e-06,6.844498e-06
CSC,2013-07-25,2013-07-19,transcoder,1,46,4,8,32,31,1,0.1330645,0.01111768,0.01125867,0.0008444944,0.0001017684,0.00084528,0.0001017715,10039.97,3,3.525567e-05,0.0001081351
VGC,2014-05-06,2014-02-16,Byates,1,11,1,1,12,12,0,0.04545455,0.002374149,0.002379006,0.0002530703,2.529404e-05,0.0002531298,2.529404e-05,0.0,4,4.686047e-06,1.885537e-05
SHA,2014-06-25,2014-03-13,SHACoin,1,57,2,1,6,6,0,0.0,0.001877601,0.001880258,0.000200241,2.236786e-05,0.000200264,2.236786e-05,0.0,4,3.094822e-06,1.119672e-05
FTC,2013-05-03,2013-04-22,thep33t,1,141,1,5,4,1,3,0.6666667,0.01743347,0.01778015,0.0001082603,0.0001705638,0.0001082603,0.0001705762,0.0,inf,5.634986e-06,2.318041e-05
XBOT,2014-09-07,2014-08-30,Socialbot,1,126,2,12,57,57,0,0.01441103,0.001371641,0.001373228,0.0001080107,1.560476e-05,0.0001080186,1.560476e-05,0.0,4,1.074953e-05,3.438743e-05
SHADE,2014-09-06,2014-08-30,mitzie,1,67,37,238,22,0,22,0.03030303,0.001371393,0.001372965,1.560476e-05,2.050209e-05,1.560476e-05,2.050216e-05,0.0,inf,8.642056e-07,3.610875e-06
CRACK,2014-09-19,2014-09-05,OfficialCrackCoin,1,44,2,1,10,10,0,0.0,0.001346477,0.0013478,0.0001071327,1.549667e-05,0.0001071411,1.549667e-05,0.0,4,4.369527e-06,1.37278e-05
ECC,2014-03-20,2014-03-07,hostmaster,1,968,44,97,547,237,310,0.02650099,0.001985971,0.001989547,0.0002118643,3.069518e-05,0.0002118946,3.069535e-05,2904707.0,3,5.387988e-05,0.0001674111
CAGE,2014-04-15,2014-01-02,Nicolas_Cage,1,19,3,1,19,19,0,0.07602339,0.003870654,0.003883215,0.0004090658,3.814028e-05,0.000409216,3.814028e-05,0.0,4,1.366005e-05,4.490888e-05
XRP,2013-08-04,2013-06-26,Rippleflip.com,1,10,1,1,0,0,0,0.0,7.246902e-05,7.246902e-05,7.246902e-05,7.246902e-05,7.246902e-05,7.246902e-05,0.0,inf,3.404223e-06,1.404643e-05
BLC,2014-02-12,2013-10-08,BlueDragon747,1,332,3,49,26,24,2,0.04615385,0.009243444,0.009318757,0.0007090596,8.910376e-05,0.0007095117,8.910673e-05,113.0,4,1.879327e-05,5.929914e-05
COOL,2014-06-28,2014-05-09,CoolloveCoin,1,10,2,1,1,1,0,0.0,0.001631912,0.001636026,1.890431e-05,1.890395e-05,1.890431e-05,1.890395e-05,0.0,inf,1.173388e-06,4.947924e-06
USDe,2014-02-06,2014-01-12,USD-e,1,87,7,1,39,39,0,0.02968961,0.003798988,0.00381129,0.0003637176,3.488453e-05,0.0003637898,3.488453e-05,0.0,4,2.148456e-05,7.893925e-05
MMXIV,2014-05-31,2014-05-25,MMXIV,1,105,2,1,15,15,0,0.00952381,0.001591563,0.001593863,0.0001330238,1.807534e-05,0.00013304,1.807534e-05,0.0,4,4.361323e-06,1.472588e-05
NOO,2014-12-25,2014-12-17,NooHackTeam,1,44,2,5,40,40,0,0.01025641,0.001216082,0.001217179,9.689438e-05,1.437711e-05,9.69007e-05,1.437711e-05,0.0,4,8.93065e-06,3.155801e-05
LEAF,2014-02-02,2014-01-25,mcg,1,118,7,29,148,147,1,0.02279831,0.003333105,0.00334436,0.0003175455,4.206965e-05,0.0003176214,4.207013e-05,154036.3,4,8.042603e-05,0.000268755
UNAT,2014-08-09,2015-03-26,UNAT2,1,0,0,4,10,9,1,0.04444444,0.001129499,0.001130697,9.087947e-05,1.822335e-05,9.08857e-05,1.822344e-05,3063.456,4,1.12132e-06,4.39607e-06
TIT,2014-08-25,2014-11-11,titcoinfoundation,1,0,0,1,2,2,0,0.0,0.001250817,0.001252425,0.0001004572,1.46619e-05,0.0001004653,1.46619e-05,0.0,4,6.794517e-06,2.068486e-05
ANC,2013-07-14,2013-06-24,nicksmith,1,19,1,9,2,0,2,0.0,0.01182997,0.01202112,7.291819e-05,0.0001110491,7.291819e-05,0.0001110523,0.0,inf,3.461204e-06,1.423192e-05
VOOT,2014-06-12,2014-05-30,vootcoin_dev,1,3,2,1,2,2,0,0.0,0.001573782,0.001576521,1.787566e-05,1.787502e-05,1.787566e-05,1.787502e-05,0.0,inf,1.144789e-06,4.816351e-06
XCH,2014-10-04,2014-08-12,btcdrak,1,406,9,435,460,439,21,0.007252539,0.00141686,0.001418811,0.0001117832,2.10073e-05,0.0001117935,2.100737e-05,1574739.0,3,0.0001461387,0.0004770279
DOGE,2013-12-15,2013-12-09,Dogecoin,1,24,2,1,97,96,1,0.02362543,0.005746156,0.005771738,0.0005930207,7.184961e-05,0.0005932514,7.185063e-05,77056.98,3,0.0001191474,0.0003724008
XCN,2014-08-02,2014-07-19,Cryptonite XCN,1,3,1,1,1,1,0,0.0,0.001454518,0.001456467,1.649893e-05,1.649866e-05,1.649893e-05,1.649866e-05,0.0,inf,1.03898e-06,4.353543e-06
MOON,2014-01-06,2013-12-29,deaconboogie,1,30,1,1,62,62,0,0.01903755,0.004271038,0.004285119,0.0004354881,3.955696e-05,0.0004356013,3.955696e-05,0.0,4,5.787729e-05,0.0001958702
ENRG,2014-05-15,2014-04-30,energycr,1,123,1,1,60,60,0,0.01468927,0.001638829,0.001641002,0.0001488614,1.940918e-05,0.0001488767,1.940918e-05,0.0,4,5.540389e-05,0.0001650627
BTG,2013-07-04,2013-05-17,mineral,1,109,2,1,52,52,0,0.09426848,0.01370195,0.01384192,0.0009505264,8.594019e-05,0.0009511217,8.594019e-05,0.0,3,7.49144e-05,0.0002224755
GRE,2014-06-23,2014-04-23,GreenCoinDev,1,3,1,1,45,45,0,0.01010101,0.001660786,0.001662981,0.0001613604,1.987993e-05,0.0001613819,1.987993e-05,0.0,4,1.063265e-05,3.662588e-05
NVC,2013-04-28,2013-07-06,feeleep,1,0,0,62,89,63,26,0.1152098,0.01150514,0.0116538,0.0008710526,0.0001059245,0.0008716518,0.0001059275,8306.863,3,8.53736e-05,0.0002544233
BTC,2013-04-28,2011-07-21,BTCSports,1,25,2,1,0,0,0,0.0,0.0002811358,0.0002811358,0.0002811358,0.0002811358,0.0002811358,0.0002811358,0.0,inf,2.096788e-05,6.758427e-05
BTB,2013-05-09,2013-05-05,sido,1,60,2,19,24,18,6,0.2597403,0.01587336,0.0161392,0.00109254,0.0001517504,0.001093659,0.0001517589,48.73242,3,4.410019e-05,0.0001281337
EMC2,2014-04-09,2014-03-02,einsteinium,1,71,4,1,71,71,0,0.02052314,0.002100644,0.002103908,0.0002249608,2.356712e-05,0.0002249965,2.356712e-05,0.0,4,2.248343e-05,7.896114e-05
GLYPH,2014-06-17,2014-06-09,GLYPH,1,7,1,1,14,14,0,0.05494505,0.001576945,0.001578936,0.0001267851,1.755495e-05,0.0001267993,1.755495e-05,0.0,4,2.036021e-06,7.658095e-06
STR,2014-08-05,2014-08-15,homerzhu,1,84,4,244,73,2,71,0.05477308,0.001400677,0.001401901,0.0001114605,2.092729e-05,0.0001114674,2.092735e-05,3572.11,5,1.314549e-05,4.109342e-05
OPAL,2014-09-13,2014-09-12,OpalTeam,1,15,3,11,23,22,1,0.03162055,0.00134003,0.001341588,0.0001061967,2.021029e-05,0.0001062061,2.021038e-05,2695.639,4,3.002888e-06,1.10845e-05
RZR,2014-06-21,2014-06-09,RazorTech,1,39,1,1,9,9,0,0.02777778,0.001576151,0.001578473,0.0001267601,1.755495e-05,0.000126769,1.755495e-05,0.0,4,1.301289e-06,5.28865e-06
FLT,2014-03-20,2014-03-11,thekidcoin,1,385,17,305,230,179,51,0.1111498,0.001901932,0.001906172,0.0002042954,3.012095e-05,0.0002043361,3.012116e-05,87914.02,3,9.883722e-05,0.0002432198
DON,2014-06-15,2014-04-22,Donationcoin,1,230,11,2,16,16,0,0.03333333,0.001663081,0.001665531,0.0001622125,1.993581e-05,0.0001622282,1.993581e-05,0.0,4,3.993191e-06,1.453967e-05
BLK,2014-02-28,2014-05-08,Soepkip,1,49,1,1085,130,105,25,0.01249844,0.001642203,0.001644056,0.0001445471,2.508872e-05,0.0001445596,2.508884e-05,491230.0,3,6.719455e-05,0.0001504201
CRYPT,2014-05-26,2013-12-01,united-scrypt-coin,1,45,2,1,0,0,0,0.0,5.194266e-05,5.194266e-05,5.194266e-05,5.194266e-05,5.194266e-05,5.194266e-05,0.0,inf,2.360408e-06,9.904089e-06
RT2,2014-03-29,2014-03-16,Rotocoin,1,101,2,1,50,50,0,0.0122449,0.001837705,0.00184027,0.0001948782,2.211802e-05,0.0001949049,2.211802e-05,0.0,4,1.609961e-05,6.197322e-05
GLD,2013-06-14,2013-05-21,JohnyBigs,1,80,3,7,20,12,8,0.3368421,0.0138586,0.01406877,0.0009265028,0.0001278628,0.0009271225,0.0001278682,20.09726,4,2.345504e-05,6.537641e-05
NEC,2014-03-26,2013-07-26,Neo8,1,87,15,1,30,30,0,0.1770115,0.01085724,0.01096008,0.0008346001,6.667556e-05,0.0008351482,6.667556e-05,0.0,3,3.096363e-05,9.100566e-05
DVC,2013-04-28,2014-01-10,TBCM,1,0,0,188,194,90,104,0.1032941,0.003614121,0.003626722,0.0003601944,4.979451e-05,0.0003602679,4.979516e-05,172152.9,4,2.082304e-05,6.456699e-05
UTIL,2014-09-30,2014-09-27,utilitycoin,1,9,1,1,28,28,0,0.04232804,0.001303286,0.001304571,0.0001042358,1.516323e-05,0.0001042442,1.516323e-05,0.0,4,2.60521e-06,1.013886e-05
ETC,2014-10-03,2014-08-06,ethercoin.cc,1,14,3,1,8,8,0,0.07142857,0.001407749,0.001409556,0.0001115008,1.61041e-05,0.0001115111,1.61041e-05,0.0,4,3.249068e-06,1.162424e-05
ICB,2014-07-16,2014-07-02,Icebergcoin,1,91,1,1,40,40,0,0.01538462,0.001476672,0.001478238,0.0001182662,1.69262e-05,0.000118273,1.69262e-05,0.0,4,4.563747e-06,1.703895e-05
CURE,2014-05-26,2013-05-08,cygnusxi,1,257,23,25,107,89,18,0.07857143,0.01521766,0.01545298,0.001057184,0.0001456308,0.001058238,0.0001456357,27620.48,3,0.000220716,0.0006240265
BCX,2014-01-31,2014-01-12,jackofall1232,1,145,15,175,110,106,4,0.04926945,0.003803789,0.003820002,0.0003631184,4.898891e-05,0.0003632058,4.89896e-05,266.154,3,5.093141e-05,0.0001323027
BEN,2014-02-27,2014-02-03,AllAboutTheBenjaminsBaby,1,415,10,1,26,25,1,0.03384615,0.002914086,0.002921265,0.0002976656,3.771871e-05,0.0002977492,3.771899e-05,9458.333,4,9.096778e-06,3.389358e-05
NET,2013-12-17,2013-05-11,NetCoin,1,2,1,1,23,23,0,0.04347826,0.01447506,0.01464696,0.001025448,9.041591e-05,0.001026252,9.041591e-05,0.0,3,5.781187e-05,0.0002134236
SILK,2014-05-11,2014-05-08,Silkcoin,1,49,1,1,26,26,0,0.009230769,0.001641161,0.001643282,0.0001446213,1.897029e-05,0.0001446368,1.897029e-05,0.0,4,5.967254e-06,2.351655e-05
SMC,2014-02-06,2014-01-07,smartcoin,1,82,2,1,30,30,0,0.01609195,0.003826638,0.00383863,0.0003861629,3.653635e-05,0.0003862589,3.653635e-05,0.0,4,9.26988e-06,3.490748e-05
COL,2013-12-01,2013-08-23,muddafudda,1,854,30,119,442,284,158,0.1020551,0.00965457,0.009759854,0.0007777586,9.508844e-05,0.0007783895,9.50914e-05,565023.5,3,0.0003104053,0.0008915631
RED,2014-01-24,2014-01-02,cozie,1,120,12,311,89,83,6,0.06537283,0.00387833,0.003890081,0.0004090031,5.358268e-05,0.0004091072,5.358335e-05,22806.81,3,5.73267e-05,0.0001561996
CON,2015-02-15,2015-01-03,muddafudda,1,1352,40,617,1062,721,341,0.0393855,0.001184055,0.00118561,9.535981e-05,1.882694e-05,9.536788e-05,1.882703e-05,20094540.0,3,0.0003503758,0.0008670197
XLB,2014-05-13,2014-05-09,Libertycoin,1,67,6,58,49,49,0,0.01445578,0.001636451,0.001638549,0.0001436532,1.890395e-05,0.00014367,1.890395e-05,0.0,3,1.254889e-05,3.859892e-05
DGC,2013-06-09,2013-05-21,schnebi,1,172,13,18,13,5,8,0.1666667,0.01386747,0.01400728,0.0009263848,0.0001278631,0.0009270488,0.0001278682,11246.41,3,3.499128e-05,0.0001087927
GRS,2014-04-11,2014-03-23,gruve_p,1,24,1,1,31,31,0,0.0172043,0.001801246,0.001803616,0.000186376,2.157637e-05,0.0001863922,2.157637e-05,0.0,4,8.564938e-06,3.118297e-05
PMP,2014-10-20,2014-06-26,TheMightyX,1,882,4,354,294,11,283,0.01676302,0.00151351,0.001515313,0.0001214381,2.245049e-05,0.0001214494,2.245056e-05,30206.53,4,2.913354e-06,1.091507e-05
XST,2014-07-10,2014-07-29,TheTrollUHate,1,3,0,124,4,1,3,0.0,0.00144816,0.00145024,0.0001120309,2.136904e-05,0.00011204,2.136915e-05,10.83333,5,1.018969e-06,4.131932e-06
KDC,2014-02-02,2014-01-10,KlondikeCoin,1,144,11,1,19,19,0,0.02339181,0.003606039,0.003617037,0.0003602774,3.545094e-05,0.0003603387,3.545094e-05,0.0,4,7.738048e-06,2.891941e-05
VRC,2014-05-16,2014-05-10,effectsToCause,1,76,1,1,7,7,0,0.0,0.001635042,0.001637286,0.0001426437,1.883842e-05,0.0001426531,1.883842e-05,0.0,5,1.572926e-06,6.55061e-06
TOR,2014-07-12,2014-01-11,nuggetbram,1,41,19,1,2,2,0,0.0,0.003730558,0.003748373,3.516051e-05,3.515804e-05,3.516051e-05,3.515804e-05,0.0,inf,1.820008e-06,7.568359e-06
ZET,2013-09-10,2013-08-04,Giskard,1,107,5,81,79,53,26,0.1971362,0.01053698,0.01067208,0.0008123045,9.807085e-05,0.0008129669,9.80748e-05,615.6646,4,5.293837e-05,0.000149561
KUMA,2014-08-02,2014-04-27,kumacoinproject,1,1,1,1,4,4,0,0.0,0.001654287,0.001656689,0.0001550201,1.964019e-05,0.0001550371,1.964019e-05,0.0,4,1.75482e-06,6.622058e-06
KORE,2014-06-21,2014-06-16,KoreCoin,1,135,1,1,59,59,0,0.002922268,0.001559757,0.001561542,0.000124884,1.73596e-05,0.0001248921,1.73596e-05,0.0,4,9.14889e-06,3.165803e-05
QTL,2014-07-12,2014-06-18,MarKusRomanus,1,396,10,433,169,96,73,0.1721201,0.001536496,0.001538778,0.0001242397,2.271929e-05,0.000124252,2.271939e-05,13944.28,3,7.372652e-05,0.000145067
ZS,2014-05-02,2014-04-26,CryptoGir,1,23,1,43,36,33,3,0.02857143,0.001657668,0.001660045,0.0001561593,2.615605e-05,0.0001561786,2.615619e-05,69546.67,4,5.186041e-06,2.100153e-05
BITS,2014-04-23,2014-04-18,Bitstar_coin,1,53,1,1,11,11,0,0.0,0.001673703,0.001675958,0.0001657529,2.013936e-05,0.0001657693,2.013936e-05,0.0,4,3.335182e-06,1.377545e-05
QRK,2013-08-25,2013-07-22,quarkcoin,1,27,2,3,54,53,1,0.07267645,0.01111865,0.01121561,0.0008459787,6.736275e-05,0.0008464737,6.736275e-05,48.22619,3,9.371351e-05,0.0002377631
FCN,2014-06-08,2014-04-27,amphibian,1,118,6,1,2,1,1,0.0,0.00165303,0.001656723,1.964058e-05,2.609061e-05,1.964058e-05,2.609071e-05,2.0,inf,1.155436e-06,4.874679e-06
JKC,2013-06-14,2013-06-17,the1silverwolf,1,293,12,41,77,56,21,0.08552388,0.01268453,0.01281295,0.0008619965,0.0001134471,0.0008625539,0.0001134504,1550.992,3,0.0001125369,0.0003363607
EXE,2014-03-10,2014-03-15,NamunX,1,0,0,4,11,0,11,0.0,0.00184379,0.001847134,2.219312e-05,2.959226e-05,2.219312e-05,2.959246e-05,0.0,inf,1.111231e-06,4.745453e-06
SRC,2013-09-28,2013-08-10,baritus,1,610,39,90,901,818,83,0.03406338,0.0101502,0.01026954,0.0008113113,9.697868e-05,0.0008119957,9.698154e-05,993823.6,3,0.001075532,0.002961822
VTC,2014-01-20,2014-01-22,homerzhu,1,44,2,39,50,2,48,0.08758503,0.003611336,0.003620334,0.0003350205,4.46377e-05,0.0003350972,4.463805e-05,1892.206,5,3.488491e-05,0.0001166703
DIG,2014-06-28,2013-05-04,TruCoin,1,899,46,1,38,29,9,0.2741935,0.01589998,0.01616127,0.001096495,0.0001534509,0.001097344,0.0001534601,843.9897,3,7.738038e-05,0.0002207827
AUR,2014-02-27,2014-02-03,balduro,1,31,1,1,5,5,0,0.0,0.002910747,0.002917964,0.00029769,2.781254e-05,0.0002977509,2.781254e-05,0.0,4,1.628317e-06,6.7918e-06
FAIR,2014-03-22,2014-02-26,fair-cointeam,1,47,1,1,9,9,0,0.1111111,0.002158935,0.0021629,0.0002298618,2.397852e-05,0.0002299093,2.397852e-05,0.0,4,4.041251e-06,1.620001e-05
DIME,2014-01-06,2013-12-24,dimecoin,1,155,20,1,18,18,0,0.03921569,0.0044417,0.004458576,0.0004790729,4.182176e-05,0.0004792597,4.182176e-05,0.0,3,1.819414e-05,6.159558e-05
FRK,2013-06-09,2013-05-12,defaced,1,230,7,801,95,87,8,0.09101768,0.01432325,0.01446736,0.0009981174,0.0001376903,0.0009988257,0.0001376949,8708.429,3,0.0001317218,0.0004063173
ELC,2013-06-09,2013-05-15,feeleep,1,103,10,10,34,30,4,0.05347594,0.01330941,0.01348813,0.000967557,0.0001349926,0.0009683744,0.0001349975,16179.9,4,4.587244e-05,0.0001631817
RBBT,2014-08-30,2014-02-16,rabbitcointeam,1,33,1,1,3,3,0,0.0,0.002372037,0.002377574,0.0002529202,2.529404e-05,0.0002529667,2.529404e-05,0.0,5,2.022115e-06,7.855066e-06
QORA,2014-05-26,2014-03-20,qora,1,74,1,1,7,7,0,0.04761905,0.001837532,0.001840375,0.0001899189,2.178982e-05,0.0001899503,2.178982e-05,0.0,4,2.470241e-06,9.435425e-06
HEX,2014-03-15,2014-02-23,Heisenbergprime,1,8,1,1,2,2,0,0.0,0.002226903,0.002231936,2.42742e-05,2.427302e-05,2.42742e-05,2.427302e-05,0.0,inf,2.180592e-06,9.408092e-06
CLOAK,2014-06-06,2014-06-04,TheDagger,1,43,2,4,146,146,0,0.01218706,0.001567455,0.001570167,0.0001293794,1.770444e-05,0.0001293911,1.770444e-05,0.0,3,2.895389e-05,9.789458e-05
LTC,2013-04-28,2012-07-13,neotrix,1,85,3,1,2,1,1,0.0,0.03179514,0.03287052,0.001585533,0.0003224443,0.00158743,0.0003224782,0.0,4,1.468259e-05,5.014323e-05
LTB,2014-03-12,2014-02-13,Scooby903,1,719,37,292,447,279,168,0.06105496,0.002389046,0.002394877,0.00025989,3.453942e-05,0.0002599461,3.453967e-05,1527247.0,3,0.0001186639,0.0003283432
UNB,2014-05-23,2014-03-28,jimblasko,1,66,5,1,11,11,0,0.01818182,0.001765271,0.001767843,0.0001775654,2.11815e-05,0.0001775816,2.11815e-05,0.0,4,6.504122e-06,2.033071e-05
UNC,2014-03-03,2013-12-11,dr_chen,1,185,16,101,112,69,43,0.1148245,0.00535454,0.005384146,0.0005827714,7.028096e-05,0.0005830092,7.028242e-05,52201.25,3,5.798807e-05,0.000159707
